"subject","response","rt","task","bade_condition","prompt_type","scenario_trial"
"3fts190",4,6730,"BADE","positive","lure",2
"3fts190",5,3432,"BADE","positive","lure",2
"3fts190",4,4245,"BADE","positive","true_",2
"3fts190",1,2328,"BADE","positive","absurd",2
"3fts190",1,10769,"BADE","positive","lure",3
"3fts190",4,4050,"BADE","positive","true_",3
"3fts190",3,3570,"BADE","positive","absurd",3
"3fts190",1,4340,"BADE","positive","lure",3
"3fts190",1,4563,"BADE","positive","lure",1
"3fts190",4,3086,"BADE","positive","true_",1
"3fts190",0,3458,"BADE","positive","absurd",1
"3fts190",2,2949,"BADE","positive","lure",1
"3fts190",0,6185,"BADE","positive","lure",2
"3fts190",0,3596,"BADE","positive","lure",2
"3fts190",6,2875,"BADE","positive","true_",2
"3fts190",0,3603,"BADE","positive","absurd",2
"3fts190",2,4128,"BADE","negative","lure",1
"3fts190",4,2950,"BADE","negative","true_",1
"3fts190",0,4891,"BADE","negative","absurd",1
"3fts190",2,4594,"BADE","negative","lure",1
"3fts190",2,6917,"BADE","negative","lure",2
"3fts190",4,3553,"BADE","negative","lure",2
"3fts190",5,2674,"BADE","negative","true_",2
"3fts190",0,2873,"BADE","negative","absurd",2
"3fts190",0,4352,"BADE","negative","lure",3
"3fts190",6,3168,"BADE","negative","true_",3
"3fts190",0,2707,"BADE","negative","absurd",3
"3fts190",0,2655,"BADE","negative","lure",3
"3fts190",2,5624,"BADE","negative","lure",1
"3fts190",5,4773,"BADE","negative","true_",1
"3fts190",1,3255,"BADE","negative","absurd",1
"3fts190",4,4232,"BADE","negative","lure",1
"3fts190",5,4714,"BADE","negative","lure",2
"3fts190",0,2649,"BADE","negative","lure",2
"3fts190",4,3981,"BADE","negative","true_",2
"3fts190",0,2793,"BADE","negative","absurd",2
"3fts190",0,4325,"BADE","negative","lure",3
"3fts190",2,7424,"BADE","negative","true_",3
"3fts190",0,2407,"BADE","negative","absurd",3
"3fts190",4,3092,"BADE","negative","lure",3
"3fts190",4,5880,"BADE","positive","lure",1
"3fts190",2,5645,"BADE","positive","true_",1
"3fts190",0,4194,"BADE","positive","absurd",1
"3fts190",5,5499,"BADE","positive","lure",1
"3fts190",0,3454,"BADE","positive","lure",2
"3fts190",0,3230,"BADE","positive","lure",2
"3fts190",6,2919,"BADE","positive","true_",2
"3fts190",0,2369,"BADE","positive","absurd",2
"3fts190",2,6134,"BADE","positive","lure",1
"3fts190",4,5561,"BADE","positive","true_",1
"3fts190",0,4244,"BADE","positive","absurd",1
"3fts190",5,5837,"BADE","positive","lure",1
"3fts190",5,5441,"BADE","positive","lure",2
"3fts190",2,3391,"BADE","positive","lure",2
"3fts190",0,2953,"BADE","positive","true_",2
"3fts190",0,2752,"BADE","positive","absurd",2
"3fts190",1,6530,"BADE","positive","lure",3
"3fts190",1,4492,"BADE","positive","true_",3
"3fts190",0,3150,"BADE","positive","absurd",3
"3fts190",5,3111,"BADE","positive","lure",3
"hz1clew",4,13349,"BADE","negative","lure",1
"hz1clew",6,8687,"BADE","negative","lure",1
"hz1clew",3,6624,"BADE","negative","absurd",1
"hz1clew",3,13353,"BADE","negative","true_",1
"hz1clew",1,13919,"BADE","negative","true_",2
"hz1clew",4,5508,"BADE","negative","lure",2
"hz1clew",2,5193,"BADE","negative","absurd",2
"hz1clew",6,4649,"BADE","negative","lure",2
"hz1clew",4,16758,"BADE","negative","lure",3
"hz1clew",1,5510,"BADE","negative","true_",3
"hz1clew",5,5267,"BADE","negative","absurd",3
"hz1clew",6,3982,"BADE","negative","lure",3
"hz1clew",4,10198,"BADE","negative","lure",1
"hz1clew",5,4259,"BADE","negative","lure",1
"hz1clew",2,4545,"BADE","negative","absurd",1
"hz1clew",4,3068,"BADE","negative","true_",1
"hz1clew",4,7863,"BADE","positive","lure",1
"hz1clew",2,3442,"BADE","positive","lure",1
"hz1clew",5,2796,"BADE","positive","absurd",1
"hz1clew",6,3781,"BADE","positive","true_",1
"hz1clew",4,4695,"BADE","positive","true_",2
"hz1clew",3,6631,"BADE","positive","lure",2
"hz1clew",5,4756,"BADE","positive","absurd",2
"hz1clew",5,4989,"BADE","positive","lure",2
"hz1clew",2,10168,"BADE","negative","lure",1
"hz1clew",3,13278,"BADE","negative","lure",1
"hz1clew",4,3054,"BADE","negative","absurd",1
"hz1clew",2,6395,"BADE","negative","true_",1
"hz1clew",5,9651,"BADE","positive","lure",1
"hz1clew",5,5512,"BADE","positive","lure",1
"hz1clew",2,7715,"BADE","positive","absurd",1
"hz1clew",2,9329,"BADE","positive","true_",1
"hz1clew",1,9298,"BADE","positive","lure",1
"hz1clew",6,6548,"BADE","positive","lure",1
"hz1clew",2,11234,"BADE","positive","absurd",1
"hz1clew",4,6598,"BADE","positive","true_",1
"hz1clew",4,21907,"BADE","positive","lure",1
"hz1clew",5,7860,"BADE","positive","lure",1
"hz1clew",2,4091,"BADE","positive","absurd",1
"hz1clew",4,8289,"BADE","positive","true_",1
"hz1clew",5,15008,"BADE","negative","lure",1
"hz1clew",2,7563,"BADE","negative","lure",1
"hz1clew",2,15648,"BADE","negative","absurd",1
"hz1clew",4,9734,"BADE","negative","true_",1
"hz1clew",4,10075,"BADE","negative","true_",2
"hz1clew",5,3705,"BADE","negative","lure",2
"hz1clew",2,5617,"BADE","negative","absurd",2
"hz1clew",4,3524,"BADE","negative","lure",2
"hz1clew",2,13630,"BADE","positive","lure",1
"hz1clew",5,7453,"BADE","positive","lure",1
"hz1clew",2,11457,"BADE","positive","absurd",1
"hz1clew",4,18833,"BADE","positive","true_",1
"hz1clew",2,7478,"BADE","negative","lure",1
"hz1clew",4,5989,"BADE","negative","lure",1
"hz1clew",1,22796,"BADE","negative","absurd",1
"hz1clew",2,7138,"BADE","negative","true_",1
"hz1clew",4,59605,"BADE","positive","lure",1
"hz1clew",5,4974,"BADE","positive","lure",1
"hz1clew",2,8035,"BADE","positive","absurd",1
"hz1clew",4,4786,"BADE","positive","true_",1
"hz1clew",3,9385,"BADE","negative","lure",1
"hz1clew",4,5345,"BADE","negative","lure",1
"hz1clew",2,6055,"BADE","negative","absurd",1
"hz1clew",2,6851,"BADE","negative","true_",1
"hz1clew",3,9384,"BADE","negative","true_",2
"hz1clew",4,4770,"BADE","negative","lure",2
"hz1clew",2,9505,"BADE","negative","absurd",2
"hz1clew",2,3568,"BADE","negative","lure",2
"hz1clew",1,28382,"BADE","positive","lure",1
"hz1clew",1,6897,"BADE","positive","lure",1
"hz1clew",1,8159,"BADE","positive","absurd",1
"hz1clew",1,83422,"BADE","positive","true_",1
"hz1clew",4,11808,"BADE","positive","lure",1
"hz1clew",2,5139,"BADE","positive","lure",1
"hz1clew",1,4741,"BADE","positive","absurd",1
"hz1clew",5,7259,"BADE","positive","true_",1
"hz1clew",2,8504,"BADE","negative","lure",1
"hz1clew",3,10388,"BADE","negative","lure",1
"hz1clew",2,8494,"BADE","negative","absurd",1
"hz1clew",2,7443,"BADE","negative","true_",1
"hz1clew",5,7407,"BADE","negative","true_",2
"hz1clew",2,5600,"BADE","negative","lure",2
"hz1clew",3,8456,"BADE","negative","absurd",2
"hz1clew",5,6192,"BADE","negative","lure",2
"hz1clew",4,96704,"BADE","positive","lure",1
"hz1clew",2,5434,"BADE","positive","lure",1
"hz1clew",4,2613,"BADE","positive","absurd",1
"hz1clew",5,2592,"BADE","positive","true_",1
"hz1clew",4,34860,"BADE","negative","lure",1
"hz1clew",4,4080,"BADE","negative","lure",1
"hz1clew",4,2320,"BADE","negative","absurd",1
"hz1clew",2,2528,"BADE","negative","true_",1
"hz1clew",5,8127,"BADE","negative","lure",1
"hz1clew",5,4667,"BADE","negative","lure",1
"hz1clew",2,9420,"BADE","negative","absurd",1
"hz1clew",5,7717,"BADE","negative","true_",1
"hz1clew",4,12884,"BADE","positive","lure",1
"hz1clew",2,3532,"BADE","positive","lure",1
"hz1clew",4,2843,"BADE","positive","absurd",1
"hz1clew",4,2533,"BADE","positive","true_",1
"hz1clew",5,8589,"BADE","positive","lure",1
"hz1clew",2,2510,"BADE","positive","lure",1
"hz1clew",4,3098,"BADE","positive","absurd",1
"hz1clew",4,2212,"BADE","positive","true_",1
"hz1clew",4,10960,"BADE","negative","lure",1
"hz1clew",4,3432,"BADE","negative","lure",1
"hz1clew",4,2679,"BADE","negative","absurd",1
"hz1clew",4,2049,"BADE","negative","true_",1
"hz1clew",4,5747,"BADE","positive","lure",1
"hz1clew",1,6429,"BADE","positive","lure",1
"hz1clew",4,5076,"BADE","positive","absurd",1
"hz1clew",5,6701,"BADE","positive","true_",1
"hz1clew",5,7514,"BADE","negative","lure",1
"hz1clew",5,4160,"BADE","negative","lure",1
"hz1clew",2,6051,"BADE","negative","absurd",1
"hz1clew",5,3736,"BADE","negative","true_",1
"hz1clew",4,8125,"BADE","negative","lure",1
"hz1clew",4,2544,"BADE","negative","lure",1
"hz1clew",2,2850,"BADE","negative","absurd",1
"hz1clew",4,2519,"BADE","negative","true_",1
"kqmqcy7",1,5154,"BADE","positive","lure",1
"kqmqcy7",3,4626,"BADE","positive","true_",1
"kqmqcy7",5,2165,"BADE","positive","lure",1
"kqmqcy7",0,3267,"BADE","positive","absurd",1
"kqmqcy7",0,3399,"BADE","positive","absurd",2
"kqmqcy7",6,2479,"BADE","positive","true_",2
"kqmqcy7",0,1686,"BADE","positive","lure",2
"kqmqcy7",0,1520,"BADE","positive","lure",2
"kqmqcy7",0,4096,"BADE","negative","lure",1
"kqmqcy7",1,1997,"BADE","negative","true_",1
"kqmqcy7",1,2118,"BADE","negative","lure",1
"kqmqcy7",0,2356,"BADE","negative","absurd",1
"kqmqcy7",0,3834,"BADE","negative","absurd",2
"kqmqcy7",1,4343,"BADE","negative","true_",2
"kqmqcy7",2,1696,"BADE","negative","lure",2
"kqmqcy7",1,2117,"BADE","negative","lure",2
"kqmqcy7",0,2957,"BADE","negative","absurd",3
"kqmqcy7",0,1999,"BADE","negative","lure",3
"kqmqcy7",0,1935,"BADE","negative","lure",3
"kqmqcy7",3,2294,"BADE","negative","true_",3
"kqmqcy7",0,4810,"BADE","positive","lure",1
"kqmqcy7",0,1401,"BADE","positive","true_",1
"kqmqcy7",0,878,"BADE","positive","lure",1
"kqmqcy7",0,999,"BADE","positive","absurd",1
"kqmqcy7",0,3311,"BADE","positive","absurd",2
"kqmqcy7",1,2389,"BADE","positive","true_",2
"kqmqcy7",4,1861,"BADE","positive","lure",2
"kqmqcy7",2,1495,"BADE","positive","lure",2
"kqmqcy7",0,2476,"BADE","positive","absurd",3
"kqmqcy7",2,1555,"BADE","positive","lure",3
"kqmqcy7",3,1067,"BADE","positive","lure",3
"kqmqcy7",2,869,"BADE","positive","true_",3
"kqmqcy7",1,3306,"BADE","negative","lure",1
"kqmqcy7",0,1027,"BADE","negative","true_",1
"kqmqcy7",0,698,"BADE","negative","lure",1
"kqmqcy7",0,547,"BADE","negative","absurd",1
"kqmqcy7",0,3146,"BADE","negative","absurd",2
"kqmqcy7",0,6255,"BADE","negative","true_",2
"kqmqcy7",0,1377,"BADE","negative","lure",2
"kqmqcy7",0,1459,"BADE","negative","lure",2
"kqmqcy7",0,3724,"BADE","negative","absurd",3
"kqmqcy7",0,1926,"BADE","negative","lure",3
"kqmqcy7",0,2024,"BADE","negative","lure",3
"kqmqcy7",5,2046,"BADE","negative","true_",3
"kqmqcy7",4,3388,"BADE","positive","lure",1
"kqmqcy7",2,1835,"BADE","positive","true_",1
"kqmqcy7",4,1524,"BADE","positive","lure",1
"kqmqcy7",0,2338,"BADE","positive","absurd",1
"kqmqcy7",0,2864,"BADE","positive","absurd",2
"kqmqcy7",6,1763,"BADE","positive","true_",2
"kqmqcy7",0,2554,"BADE","positive","lure",2
"kqmqcy7",0,1980,"BADE","positive","lure",2
"kqmqcy7",4,3080,"BADE","positive","lure",1
"kqmqcy7",2,1525,"BADE","positive","true_",1
"kqmqcy7",1,949,"BADE","positive","lure",1
"kqmqcy7",0,2098,"BADE","positive","absurd",1
"kqmqcy7",0,3462,"BADE","positive","absurd",2
"kqmqcy7",4,1619,"BADE","positive","true_",2
"kqmqcy7",5,2434,"BADE","positive","lure",2
"kqmqcy7",4,1525,"BADE","positive","lure",2
"kqmqcy7",4,18616,"BADE","positive","lure",1
"kqmqcy7",3,2176,"BADE","positive","true_",1
"kqmqcy7",2,1422,"BADE","positive","lure",1
"kqmqcy7",0,1689,"BADE","positive","absurd",1
"kqmqcy7",0,3076,"BADE","positive","absurd",2
"kqmqcy7",4,1283,"BADE","positive","true_",2
"kqmqcy7",4,831,"BADE","positive","lure",2
"kqmqcy7",3,1141,"BADE","positive","lure",2
"kqmqcy7",1,35127,"BADE","positive","lure",1
"kqmqcy7",0,1832,"BADE","positive","true_",1
"kqmqcy7",0,2500,"BADE","positive","lure",1
"kqmqcy7",3,2244,"BADE","positive","absurd",1
"kqmqcy7",4,3147,"BADE","positive","absurd",2
"kqmqcy7",6,1878,"BADE","positive","true_",2
"kqmqcy7",0,1715,"BADE","positive","lure",2
"kqmqcy7",0,1476,"BADE","positive","lure",2
"kqmqcy7",5,4737,"BADE","positive","lure",1
"kqmqcy7",1,1763,"BADE","positive","true_",1
"kqmqcy7",4,1546,"BADE","positive","lure",1
"kqmqcy7",0,1929,"BADE","positive","absurd",1
"kqmqcy7",0,3149,"BADE","positive","absurd",2
"kqmqcy7",6,2038,"BADE","positive","true_",2
"kqmqcy7",0,1117,"BADE","positive","lure",2
"kqmqcy7",0,1238,"BADE","positive","lure",2
"kqmqcy7",1,7036,"BADE","negative","lure",1
"kqmqcy7",2,1807,"BADE","negative","true_",1
"kqmqcy7",4,2169,"BADE","negative","lure",1
"kqmqcy7",0,2004,"BADE","negative","absurd",1
"kqmqcy7",0,2194,"BADE","negative","absurd",2
"kqmqcy7",0,2265,"BADE","negative","true_",2
"kqmqcy7",6,2003,"BADE","negative","lure",2
"kqmqcy7",0,1378,"BADE","negative","lure",2
"kqmqcy7",0,3171,"BADE","negative","absurd",3
"kqmqcy7",6,1500,"BADE","negative","lure",3
"kqmqcy7",0,1572,"BADE","negative","lure",3
"kqmqcy7",0,1020,"BADE","negative","true_",3
"kqmqcy7",0,4488,"BADE","negative","lure",1
"kqmqcy7",4,2500,"BADE","negative","true_",1
"kqmqcy7",0,2079,"BADE","negative","lure",1
"kqmqcy7",0,1477,"BADE","negative","absurd",1
"kqmqcy7",0,2939,"BADE","negative","absurd",2
"kqmqcy7",6,1691,"BADE","negative","true_",2
"kqmqcy7",0,1283,"BADE","negative","lure",2
"kqmqcy7",0,852,"BADE","negative","lure",2
"kqmqcy7",1,4329,"BADE","positive","lure",1
"kqmqcy7",4,2526,"BADE","positive","true_",1
"kqmqcy7",1,1569,"BADE","positive","lure",1
"kqmqcy7",1,1150,"BADE","positive","absurd",1
"kqmqcy7",0,4932,"BADE","positive","absurd",2
"kqmqcy7",4,1452,"BADE","positive","true_",2
"kqmqcy7",1,1476,"BADE","positive","lure",2
"kqmqcy7",1,1615,"BADE","positive","lure",2
"kqmqcy7",5,18870,"BADE","negative","lure",1
"kqmqcy7",4,2052,"BADE","negative","true_",1
"kqmqcy7",5,1163,"BADE","negative","lure",1
"kqmqcy7",0,1598,"BADE","negative","absurd",1
"kqmqcy7",0,2934,"BADE","negative","absurd",2
"kqmqcy7",6,1789,"BADE","negative","true_",2
"kqmqcy7",5,2027,"BADE","negative","lure",2
"kqmqcy7",0,1449,"BADE","negative","lure",2
"kqmqcy7",0,4646,"BADE","negative","lure",1
"kqmqcy7",0,1572,"BADE","negative","true_",1
"kqmqcy7",0,1672,"BADE","negative","lure",1
"kqmqcy7",0,2216,"BADE","negative","absurd",1
"kqmqcy7",0,3244,"BADE","negative","absurd",2
"kqmqcy7",6,1740,"BADE","negative","true_",2
"kqmqcy7",0,1070,"BADE","negative","lure",2
"kqmqcy7",0,1091,"BADE","negative","lure",2
"kqmqcy7",0,8581,"BADE","positive","lure",1
"kqmqcy7",0,1860,"BADE","positive","true_",1
"kqmqcy7",4,2436,"BADE","positive","lure",1
"kqmqcy7",0,1952,"BADE","positive","absurd",1
"kqmqcy7",0,2216,"BADE","positive","absurd",2
"kqmqcy7",6,1692,"BADE","positive","true_",2
"kqmqcy7",0,1262,"BADE","positive","lure",2
"kqmqcy7",0,1306,"BADE","positive","lure",2
"kqmqcy7",1,10665,"BADE","negative","lure",1
"kqmqcy7",5,2004,"BADE","negative","true_",1
"kqmqcy7",4,1715,"BADE","negative","lure",1
"kqmqcy7",0,1715,"BADE","negative","absurd",1
"kqmqcy7",0,3290,"BADE","negative","absurd",2
"kqmqcy7",6,1951,"BADE","negative","true_",2
"kqmqcy7",0,838,"BADE","negative","lure",2
"kqmqcy7",0,712,"BADE","negative","lure",2
"kqmqcy7",4,20788,"BADE","negative","lure",1
"kqmqcy7",4,1559,"BADE","negative","true_",1
"kqmqcy7",4,1621,"BADE","negative","lure",1
"kqmqcy7",0,1713,"BADE","negative","absurd",1
"kqmqcy7",0,4034,"BADE","negative","absurd",2
"kqmqcy7",4,1541,"BADE","negative","true_",2
"kqmqcy7",4,1151,"BADE","negative","lure",2
"kqmqcy7",4,974,"BADE","negative","lure",2
"kqmqcy7",0,4633,"BADE","negative","absurd",3
"kqmqcy7",4,2148,"BADE","negative","lure",3
"kqmqcy7",4,1714,"BADE","negative","lure",3
"kqmqcy7",4,3078,"BADE","negative","true_",3
"kqmqcy7",1,2405,"BADE","negative","lure",1
"kqmqcy7",4,927,"BADE","negative","true_",1
"kqmqcy7",4,851,"BADE","negative","lure",1
"kqmqcy7",3,926,"BADE","negative","absurd",1
"kqmqcy7",0,4010,"BADE","negative","absurd",2
"kqmqcy7",6,1616,"BADE","negative","true_",2
"kqmqcy7",0,1406,"BADE","negative","lure",2
"kqmqcy7",0,1282,"BADE","negative","lure",2
"kqmqcy7",0,2431,"BADE","negative","absurd",3
"kqmqcy7",0,1886,"BADE","negative","lure",3
"kqmqcy7",0,1717,"BADE","negative","lure",3
"kqmqcy7",6,1086,"BADE","negative","true_",3
"kqmqcy7",1,3123,"BADE","negative","lure",1
"kqmqcy7",0,1810,"BADE","negative","true_",1
"kqmqcy7",5,1500,"BADE","negative","lure",1
"kqmqcy7",0,1333,"BADE","negative","absurd",1
"kqmqcy7",0,4680,"BADE","negative","absurd",2
"kqmqcy7",5,3031,"BADE","negative","true_",2
"kqmqcy7",0,1643,"BADE","negative","lure",2
"kqmqcy7",0,1190,"BADE","negative","lure",2
"kqmqcy7",4,2573,"BADE","negative","lure",1
"kqmqcy7",4,2195,"BADE","negative","true_",1
"kqmqcy7",4,1069,"BADE","negative","lure",1
"kqmqcy7",0,1528,"BADE","negative","absurd",1
"kqmqcy7",0,2527,"BADE","negative","absurd",2
"kqmqcy7",5,2050,"BADE","negative","true_",2
"kqmqcy7",0,1379,"BADE","negative","lure",2
"kqmqcy7",0,1523,"BADE","negative","lure",2
"kqmqcy7",4,7437,"BADE","positive","lure",1
"kqmqcy7",0,1593,"BADE","positive","true_",1
"kqmqcy7",4,1689,"BADE","positive","lure",1
"kqmqcy7",0,2195,"BADE","positive","absurd",1
"kqmqcy7",0,2718,"BADE","positive","absurd",2
"kqmqcy7",0,1980,"BADE","positive","true_",2
"kqmqcy7",4,1211,"BADE","positive","lure",2
"kqmqcy7",0,1067,"BADE","positive","lure",2
"kqmqcy7",5,13929,"BADE","positive","lure",1
"kqmqcy7",0,1307,"BADE","positive","true_",1
"kqmqcy7",0,4151,"BADE","positive","lure",1
"kqmqcy7",0,1307,"BADE","positive","absurd",1
"kqmqcy7",0,3745,"BADE","positive","absurd",2
"kqmqcy7",5,1860,"BADE","positive","true_",2
"kqmqcy7",0,1886,"BADE","positive","lure",2
"kqmqcy7",0,1357,"BADE","positive","lure",2
"kqmqcy7",0,5013,"BADE","positive","absurd",3
"kqmqcy7",0,1092,"BADE","positive","lure",3
"kqmqcy7",0,1529,"BADE","positive","lure",3
"kqmqcy7",6,1833,"BADE","positive","true_",3
"kqmqcy7",0,2806,"BADE","positive","lure",1
"kqmqcy7",0,1546,"BADE","positive","true_",1
"kqmqcy7",0,1546,"BADE","positive","lure",1
"kqmqcy7",0,1737,"BADE","positive","absurd",1
"kqmqcy7",0,1354,"BADE","positive","absurd",2
"kqmqcy7",0,570,"BADE","positive","true_",2
"kqmqcy7",0,592,"BADE","positive","lure",2
"kqmqcy7",1,7046,"BADE","positive","lure",2
"kqmqcy7",0,5994,"BADE","positive","absurd",3
"kqmqcy7",0,2267,"BADE","positive","lure",3
"kqmqcy7",0,2023,"BADE","positive","lure",3
"kqmqcy7",4,2051,"BADE","positive","true_",3
"kqmqcy7",6,3216,"BADE","negative","lure",1
"kqmqcy7",0,924,"BADE","negative","true_",1
"kqmqcy7",6,1594,"BADE","negative","lure",1
"kqmqcy7",4,1883,"BADE","negative","absurd",1
"kqmqcy7",6,1509,"BADE","negative","absurd",2
"kqmqcy7",6,1666,"BADE","negative","true_",2
"kqmqcy7",6,854,"BADE","negative","lure",2
"kqmqcy7",4,1118,"BADE","negative","lure",2
"kqmqcy7",0,3720,"BADE","negative","absurd",3
"kqmqcy7",0,2003,"BADE","negative","lure",3
"kqmqcy7",0,1814,"BADE","negative","lure",3
"kqmqcy7",6,3364,"BADE","negative","true_",3
"1tdzkpu",4,7654,"BADE","negative","true_",1
"1tdzkpu",4,5181,"BADE","negative","absurd",1
"1tdzkpu",2,3554,"BADE","negative","lure",1
"1tdzkpu",4,3412,"BADE","negative","lure",1
"1tdzkpu",4,2917,"BADE","negative","lure",2
"1tdzkpu",2,3549,"BADE","negative","absurd",2
"1tdzkpu",4,2613,"BADE","negative","true_",2
"1tdzkpu",4,3157,"BADE","negative","lure",2
"1tdzkpu",4,3029,"BADE","negative","true_",3
"1tdzkpu",3,2350,"BADE","negative","lure",3
"1tdzkpu",4,2451,"BADE","negative","absurd",3
"1tdzkpu",2,2925,"BADE","negative","lure",3
"1tdzkpu",4,3728,"BADE","negative","true_",1
"1tdzkpu",4,2853,"BADE","negative","absurd",1
"1tdzkpu",3,2207,"BADE","negative","lure",1
"1tdzkpu",3,3910,"BADE","negative","lure",1
"1tdzkpu",4,3626,"BADE","positive","true_",1
"1tdzkpu",4,3134,"BADE","positive","absurd",1
"1tdzkpu",1,3364,"BADE","positive","lure",1
"1tdzkpu",4,2581,"BADE","positive","lure",1
"1tdzkpu",4,2635,"BADE","positive","true_",1
"1tdzkpu",4,4853,"BADE","positive","absurd",1
"1tdzkpu",4,4269,"BADE","positive","lure",1
"1tdzkpu",4,2349,"BADE","positive","lure",1
"1tdzkpu",4,2478,"BADE","positive","lure",2
"1tdzkpu",2,3038,"BADE","positive","absurd",2
"1tdzkpu",4,1629,"BADE","positive","true_",2
"1tdzkpu",2,2319,"BADE","positive","lure",2
"1tdzkpu",4,2303,"BADE","positive","true_",1
"1tdzkpu",4,2506,"BADE","positive","absurd",1
"1tdzkpu",4,2058,"BADE","positive","lure",1
"1tdzkpu",4,2217,"BADE","positive","lure",1
"1tdzkpu",4,3408,"BADE","negative","true_",1
"1tdzkpu",2,2598,"BADE","negative","absurd",1
"1tdzkpu",5,2149,"BADE","negative","lure",1
"1tdzkpu",5,2389,"BADE","negative","lure",1
"1tdzkpu",4,2330,"BADE","negative","lure",2
"1tdzkpu",6,2098,"BADE","negative","absurd",2
"1tdzkpu",6,2270,"BADE","negative","true_",2
"1tdzkpu",6,1979,"BADE","negative","lure",2
"1tdzkpu",5,2254,"BADE","negative","true_",3
"1tdzkpu",2,1909,"BADE","negative","lure",3
"1tdzkpu",5,2367,"BADE","negative","absurd",3
"1tdzkpu",6,2996,"BADE","negative","lure",3
"1tdzkpu",6,3824,"BADE","negative","true_",1
"1tdzkpu",6,3385,"BADE","negative","absurd",1
"1tdzkpu",3,2113,"BADE","negative","lure",1
"1tdzkpu",5,6239,"BADE","negative","lure",1
"1tdzkpu",2,2844,"BADE","negative","true_",1
"1tdzkpu",4,1696,"BADE","negative","absurd",1
"1tdzkpu",5,2438,"BADE","negative","lure",1
"1tdzkpu",4,3886,"BADE","negative","lure",1
"1tdzkpu",6,3183,"BADE","negative","lure",2
"1tdzkpu",4,1582,"BADE","negative","absurd",2
"1tdzkpu",2,1886,"BADE","negative","true_",2
"1tdzkpu",4,1893,"BADE","negative","lure",2
"1tdzkpu",5,2622,"BADE","negative","true_",3
"1tdzkpu",5,1547,"BADE","negative","lure",3
