"subject","bade_condition","prompt_type","scenario_trial","response_mean","rt_mean","D","N","P","stai_score","MSS","skipped"
"vceoauv","positive","lure",1,2.5,4.39895833333333,8,2,4,60,14,6
"vceoauv","positive","lure",3,1.14285714285714,4.93235714285714,8,2,4,60,14,6
"vceoauv","positive","absurd",2,0.727272727272727,5.11345454545455,8,2,4,60,14,6
"vceoauv","positive","true_",1,2.83333333333333,2.92041666666667,8,2,4,60,14,6
"vceoauv","positive","lure",2,1.72727272727273,3.03922727272727,8,2,4,60,14,6
"vceoauv","positive","true_",3,4.42857142857143,3.46985714285714,8,2,4,60,14,6
"vceoauv","positive","absurd",1,0.916666666666667,2.6975,8,2,4,60,14,6
"vceoauv","positive","true_",2,3.36363636363636,2.54190909090909,8,2,4,60,14,6
"vcy4hba","negative","lure",1,3.625,2.77958333333333,5,4,4,40,13,24
"vcy4hba","negative","true_",1,3.58333333333333,2.23666666666667,5,4,4,40,13,24
"vcy4hba","negative","absurd",1,3.5,2.32708333333333,5,4,4,40,13,24
"vcy4hba","positive","lure",1,3.54166666666667,2.811,5,4,4,40,13,24
"vcy4hba","positive","absurd",1,3.08333333333333,2.6305,5,4,4,40,13,24
"vcy4hba","positive","true_",1,3.75,2.49775,5,4,4,40,13,24
"vejuokn","negative","lure",1,4.375,6.01375,0,13,7,22,20,24
"vejuokn","negative","absurd",1,2,5.02525,0,13,7,22,20,24
"vejuokn","negative","true_",1,1.83333333333333,3.41,0,13,7,22,20,24
"vejuokn","positive","absurd",2,0,6.598,0,13,7,22,20,23
"vejuokn","positive","true_",2,3,4.686,0,13,7,22,20,23
"vejuokn","positive","absurd",1,1.33333333333333,5.09083333333333,0,13,7,22,20,23
"vejuokn","positive","true_",1,4.66666666666667,3.57708333333333,0,13,7,22,20,23
"vejuokn","positive","lure",2,6,4.5735,0,13,7,22,20,23
"vejuokn","positive","lure",1,3.95833333333333,11.2731666666667,0,13,7,22,20,23
"vjl75t8","negative","absurd",3,3.875,4.0795,8,7,9,51,24,6
"vjl75t8","negative","absurd",1,4.08333333333333,5.51225,8,7,9,51,24,6
"vjl75t8","negative","true_",1,4.33333333333333,3.49575,8,7,9,51,24,6
"vjl75t8","negative","lure",1,4.375,6.91804166666667,8,7,9,51,24,6
"vjl75t8","negative","lure",3,4,3.94875,8,7,9,51,24,6
"vjl75t8","negative","absurd",2,4,6.2374,8,7,9,51,24,6
"vjl75t8","negative","lure",2,3.65,3.65205,8,7,9,51,24,6
"vjl75t8","negative","true_",3,3.875,3.468125,8,7,9,51,24,6
"vjl75t8","negative","true_",2,3.5,3.3402,8,7,9,51,24,6
"vjl75t8","positive","true_",2,4.33333333333333,4.91808333333333,8,7,9,51,24,4
"vjl75t8","positive","absurd",1,4.41666666666667,4.60783333333333,8,7,9,51,24,4
"vjl75t8","positive","lure",3,4.4375,4.1646875,8,7,9,51,24,4
"vjl75t8","positive","absurd",3,4.875,7.260125,8,7,9,51,24,4
"vjl75t8","positive","lure",1,4.25,8.91354166666667,8,7,9,51,24,4
"vjl75t8","positive","lure",2,4.58333333333333,6.91433333333333,8,7,9,51,24,4
"vjl75t8","positive","true_",3,5,3.72625,8,7,9,51,24,4
"vjl75t8","positive","true_",1,4.33333333333333,4.88991666666667,8,7,9,51,24,4
"vjl75t8","positive","absurd",2,4.33333333333333,4.08425,8,7,9,51,24,4
"vxfh2fz","negative","lure",1,3.58333333333333,16.992,3,5,10,33,18,19
"vxfh2fz","negative","absurd",1,4.16666666666667,6.93008333333333,3,5,10,33,18,19
"vxfh2fz","negative","absurd",2,2,2.126,3,5,10,33,18,19
"vxfh2fz","negative","absurd",3,4.5,9.952,3,5,10,33,18,19
"vxfh2fz","negative","true_",1,4.58333333333333,3.26175,3,5,10,33,18,19
"vxfh2fz","negative","true_",3,1.5,2.643,3,5,10,33,18,19
"vxfh2fz","negative","lure",2,4.5,9.24166666666667,3,5,10,33,18,19
"vxfh2fz","negative","lure",3,2.75,5.362,3,5,10,33,18,19
"vxfh2fz","negative","true_",2,4.66666666666667,8.15566666666667,3,5,10,33,18,19
"vxfh2fz","positive","true_",2,6,3.108,3,5,10,33,18,23
"vxfh2fz","positive","lure",1,3.41666666666667,3.53029166666667,3,5,10,33,18,23
"vxfh2fz","positive","lure",2,2.5,3.3585,3,5,10,33,18,23
"vxfh2fz","positive","true_",1,3.25,2.90758333333333,3,5,10,33,18,23
"vxfh2fz","positive","absurd",2,2,3.145,3,5,10,33,18,23
"vxfh2fz","positive","absurd",1,3.91666666666667,57.8971666666667,3,5,10,33,18,23
"w8jhj10","negative","absurd",1,1.58333333333333,3.06341666666667,1,2,0,35,3,24
"w8jhj10","negative","lure",1,1.91666666666667,2.94295833333333,1,2,0,35,3,24
"w8jhj10","negative","true_",1,2.25,6.91333333333333,1,2,0,35,3,24
"w8jhj10","positive","true_",2,2,3.674,1,2,0,35,3,23
"w8jhj10","positive","true_",1,2.33333333333333,4.80883333333333,1,2,0,35,3,23
"w8jhj10","positive","absurd",1,1.58333333333333,2.73983333333333,1,2,0,35,3,23
"w8jhj10","positive","absurd",2,1,1.713,1,2,0,35,3,23
"w8jhj10","positive","lure",1,2.66666666666667,3.37304166666667,1,2,0,35,3,23
"w8jhj10","positive","lure",2,4.5,2.4155,1,2,0,35,3,23
"wfu1jqr","negative","absurd",3,4.33333333333333,1.84588888888889,0,4,1,44,5,5
"wfu1jqr","negative","lure",1,3.66666666666667,1.93558333333333,0,4,1,44,5,5
"wfu1jqr","negative","lure",2,3.6,2.09455,0,4,1,44,5,5
"wfu1jqr","negative","lure",3,3.83333333333333,2.22172222222222,0,4,1,44,5,5
"wfu1jqr","negative","absurd",2,3.9,1.5802,0,4,1,44,5,5
"wfu1jqr","negative","absurd",1,4.75,3.2585,0,4,1,44,5,5
"wfu1jqr","negative","true_",2,3.4,2.2558,0,4,1,44,5,5
"wfu1jqr","negative","true_",3,2.66666666666667,2.06055555555556,0,4,1,44,5,5
"wfu1jqr","negative","true_",1,3.66666666666667,2.04491666666667,0,4,1,44,5,5
"wfu1jqr","positive","absurd",1,4.16666666666667,4.66116666666667,0,4,1,44,5,0
"wfu1jqr","positive","absurd",2,4,1.776,0,4,1,44,5,0
"wfu1jqr","positive","absurd",3,3.66666666666667,2.12483333333333,0,4,1,44,5,0
"wfu1jqr","positive","lure",1,3.75,2.397625,0,4,1,44,5,0
"wfu1jqr","positive","lure",2,3.91666666666667,2.21379166666667,0,4,1,44,5,0
"wfu1jqr","positive","lure",3,3.58333333333333,2.16441666666667,0,4,1,44,5,0
"wfu1jqr","positive","true_",1,2.66666666666667,2.42375,0,4,1,44,5,0
"wfu1jqr","positive","true_",2,4.25,2.10483333333333,0,4,1,44,5,0
"wfu1jqr","positive","true_",3,3.25,1.86116666666667,0,4,1,44,5,0
"wzzfcld","negative","absurd",1,2,2.0195,8,8,6,55,22,0
"wzzfcld","negative","absurd",2,2.41666666666667,2.58741666666667,8,8,6,55,22,0
"wzzfcld","negative","absurd",3,3.08333333333333,2.14366666666667,8,8,6,55,22,0
"wzzfcld","negative","lure",3,2.16666666666667,2.53229166666667,8,8,6,55,22,0
"wzzfcld","negative","lure",1,1.91666666666667,2.25775,8,8,6,55,22,0
"wzzfcld","negative","true_",1,2.41666666666667,1.93691666666667,8,8,6,55,22,0
"wzzfcld","negative","lure",2,2.41666666666667,2.26466666666667,8,8,6,55,22,0
"wzzfcld","negative","true_",2,2.33333333333333,2.15966666666667,8,8,6,55,22,0
"wzzfcld","negative","true_",3,2.08333333333333,2.27133333333333,8,8,6,55,22,0
"wzzfcld","positive","lure",2,2.45454545454545,2.45995454545455,8,8,6,55,22,3
"wzzfcld","positive","absurd",3,2.9,1.8379,8,8,6,55,22,3
"wzzfcld","positive","lure",1,1.95833333333333,2.56854166666667,8,8,6,55,22,3
"wzzfcld","positive","absurd",1,2.25,2.036,8,8,6,55,22,3
"wzzfcld","positive","true_",1,3,1.90725,8,8,6,55,22,3
"wzzfcld","positive","absurd",2,1.81818181818182,2.92063636363636,8,8,6,55,22,3
"wzzfcld","positive","true_",3,1.9,1.9244,8,8,6,55,22,3
"wzzfcld","positive","lure",3,2.7,2.37605,8,8,6,55,22,3
"wzzfcld","positive","true_",2,2,3.45272727272727,8,8,6,55,22,3
"x0jn37l","negative","absurd",3,0.2,6.6574,11,2,3,55.5555555555556,16,10
"x0jn37l","negative","lure",3,0.9,10.4533,11,2,3,55.5555555555556,16,10
"x0jn37l","negative","true_",1,2,11.8820833333333,11,2,3,55.5555555555556,16,10
"x0jn37l","negative","true_",2,3.77777777777778,9.35866666666667,11,2,3,55.5555555555556,16,10
"x0jn37l","negative","true_",3,5,10.423,11,2,3,55.5555555555556,16,10
"x0jn37l","negative","lure",1,2.54166666666667,9.53420833333333,11,2,3,55.5555555555556,16,10
"x0jn37l","negative","absurd",1,0.666666666666667,9.16275,11,2,3,55.5555555555556,16,10
"x0jn37l","negative","absurd",2,0.333333333333333,6.85222222222222,11,2,3,55.5555555555556,16,10
"x0jn37l","negative","lure",2,1.66666666666667,9.73644444444444,11,2,3,55.5555555555556,16,10
"x0jn37l","positive","absurd",3,1.42857142857143,10.5131428571429,11,2,3,55.5555555555556,16,5
"x0jn37l","positive","absurd",1,0.666666666666667,9.76216666666667,11,2,3,55.5555555555556,16,5
"x0jn37l","positive","absurd",2,0.583333333333333,8.98966666666667,11,2,3,55.5555555555556,16,5
"x0jn37l","positive","true_",3,4,16.928,11,2,3,55.5555555555556,16,5
"x0jn37l","positive","lure",3,0.785714285714286,9.81628571428571,11,2,3,55.5555555555556,16,5
"x0jn37l","positive","true_",1,2.5,13.3665,11,2,3,55.5555555555556,16,5
"x0jn37l","positive","true_",2,3.75,8.65866666666667,11,2,3,55.5555555555556,16,5
"x0jn37l","positive","lure",1,2.95833333333333,11.793375,11,2,3,55.5555555555556,16,5
"x0jn37l","positive","lure",2,1.66666666666667,11.020625,11,2,3,55.5555555555556,16,5
"xgdkseg","negative","absurd",2,0.0833333333333333,3.12266666666667,9,9,1,71,19,8
"xgdkseg","negative","true_",1,2.91666666666667,3.80133333333333,9,9,1,71,19,8
"xgdkseg","negative","lure",3,0.5,4.470125,9,9,1,71,19,8
"xgdkseg","negative","absurd",1,0.0833333333333333,3.28691666666667,9,9,1,71,19,8
"xgdkseg","negative","true_",2,3.75,6.86058333333333,9,9,1,71,19,8
"xgdkseg","negative","lure",2,1.75,4.099875,9,9,1,71,19,8
"xgdkseg","negative","true_",3,4.75,3.51425,9,9,1,71,19,8
"xgdkseg","negative","absurd",3,0,2.34575,9,9,1,71,19,8
"xgdkseg","negative","lure",1,2.91666666666667,5.256375,9,9,1,71,19,8
"xgdkseg","positive","true_",1,3,3.96366666666667,9,9,1,71,19,10
"xgdkseg","positive","lure",3,0.5,4.55916666666667,9,9,1,71,19,10
"xgdkseg","positive","absurd",1,0.25,3.32875,9,9,1,71,19,10
"xgdkseg","positive","true_",2,4.18181818181818,6.98163636363636,9,9,1,71,19,10
"xgdkseg","positive","true_",3,5,4.007,9,9,1,71,19,10
"xgdkseg","positive","absurd",3,0,3.30566666666667,9,9,1,71,19,10
"xgdkseg","positive","lure",1,3.75,5.25791666666667,9,9,1,71,19,10
"xgdkseg","positive","lure",2,2.18181818181818,3.86390909090909,9,9,1,71,19,10
"xgdkseg","positive","absurd",2,0,2.75345454545455,9,9,1,71,19,10
"xj9fs2c","negative","lure",1,3.91666666666667,5.522125,9,13,1,63,23,24
"xj9fs2c","negative","true_",1,4,6.62208333333333,9,13,1,63,23,24
"xj9fs2c","negative","absurd",1,2,5.55633333333333,9,13,1,63,23,24
"xj9fs2c","positive","lure",2,1,6.491,9,13,1,63,23,23
"xj9fs2c","positive","true_",1,4,7.02783333333333,9,13,1,63,23,23
"xj9fs2c","positive","true_",2,6,7.91,9,13,1,63,23,23
"xj9fs2c","positive","absurd",2,4,4.846,9,13,1,63,23,23
"xj9fs2c","positive","lure",1,4.16666666666667,5.514875,9,13,1,63,23,23
"xj9fs2c","positive","absurd",1,2.75,4.22683333333333,9,13,1,63,23,23
"xnewk97","negative","lure",1,1.79166666666667,3.55904166666667,0,11,1,67,12,24
"xnewk97","negative","true_",1,3.08333333333333,3.966,0,11,1,67,12,24
"xnewk97","negative","absurd",1,0.666666666666667,6.65125,0,11,1,67,12,24
"xnewk97","positive","absurd",1,0.833333333333333,7.66016666666667,0,11,1,67,12,24
"xnewk97","positive","lure",1,2.75,3.15258333333333,0,11,1,67,12,24
"xnewk97","positive","true_",1,2.16666666666667,4.347,0,11,1,67,12,24
"xsl03k1","negative","true_",3,4.75,5.406375,9,5,10,50,24,7
"xsl03k1","negative","absurd",1,4.16666666666667,9.21483333333333,9,5,10,50,24,7
"xsl03k1","negative","true_",2,4.77777777777778,3.92588888888889,9,5,10,50,24,7
"xsl03k1","negative","lure",1,4.625,25.8527083333333,9,5,10,50,24,7
"xsl03k1","negative","lure",2,4.33333333333333,8.09822222222222,9,5,10,50,24,7
"xsl03k1","negative","lure",3,4.625,4.94825,9,5,10,50,24,7
"xsl03k1","negative","true_",1,4.58333333333333,4.1555,9,5,10,50,24,7
"xsl03k1","negative","absurd",2,4.22222222222222,15.3124444444444,9,5,10,50,24,7
"xsl03k1","negative","absurd",3,4.125,5.49425,9,5,10,50,24,7
"xsl03k1","positive","lure",1,4.5,16.1432916666667,9,5,10,50,24,7
"xsl03k1","positive","lure",2,4.55555555555556,8.21505555555555,9,5,10,50,24,7
"xsl03k1","positive","lure",3,4.6875,11.8150625,9,5,10,50,24,7
"xsl03k1","positive","absurd",3,3.625,8.80475,9,5,10,50,24,7
"xsl03k1","positive","true_",1,4.5,13.4675833333333,9,5,10,50,24,7
"xsl03k1","positive","true_",2,5.11111111111111,7.18477777777778,9,5,10,50,24,7
"xsl03k1","positive","absurd",1,4.41666666666667,17.4034166666667,9,5,10,50,24,7
"xsl03k1","positive","absurd",2,4.33333333333333,4.82622222222222,9,5,10,50,24,7
"xsl03k1","positive","true_",3,4.625,4.286375,9,5,10,50,24,7
"xssuzz2","negative","lure",2,2.20833333333333,4.0265,0,7,0,34,7,3
"xssuzz2","negative","lure",3,1.05555555555556,2.83733333333333,0,7,0,34,7,3
"xssuzz2","negative","true_",1,2.25,3.27841666666667,0,7,0,34,7,3
"xssuzz2","negative","lure",1,2.41666666666667,2.53116666666667,0,7,0,34,7,3
"xssuzz2","negative","absurd",1,0.75,18.86125,0,7,0,34,7,3
"xssuzz2","negative","absurd",2,0.25,1.96833333333333,0,7,0,34,7,3
"xssuzz2","negative","absurd",3,0,1.78166666666667,0,7,0,34,7,3
"xssuzz2","negative","true_",2,2.75,2.691,0,7,0,34,7,3
"xssuzz2","negative","true_",3,4.55555555555556,4.672,0,7,0,34,7,3
"xssuzz2","positive","lure",3,1.625,3.04825,0,7,0,34,7,4
"xssuzz2","positive","true_",3,4,6.541625,0,7,0,34,7,4
"xssuzz2","positive","absurd",1,0.666666666666667,4.828,0,7,0,34,7,4
"xssuzz2","positive","absurd",2,0.166666666666667,2.30741666666667,0,7,0,34,7,4
"xssuzz2","positive","true_",2,3.41666666666667,4.36475,0,7,0,34,7,4
"xssuzz2","positive","lure",1,3.70833333333333,2.42483333333333,0,7,0,34,7,4
"xssuzz2","positive","lure",2,2.375,4.126875,0,7,0,34,7,4
"xssuzz2","positive","absurd",3,0,1.847,0,7,0,34,7,4
"xssuzz2","positive","true_",1,2.16666666666667,3.08975,0,7,0,34,7,4
"y8j085p","negative","lure",1,3.16666666666667,4.28104166666667,0,11,0,41,11,24
"y8j085p","negative","true_",1,2.5,9.14933333333333,0,11,0,41,11,24
"y8j085p","negative","absurd",1,0.333333333333333,4.02125,0,11,0,41,11,24
"y8j085p","positive","absurd",1,0.166666666666667,4.54183333333333,0,11,0,41,11,24
"y8j085p","positive","true_",1,2.83333333333333,13.7405833333333,0,11,0,41,11,24
"y8j085p","positive","lure",1,2.875,4.470875,0,11,0,41,11,24
"ynwkwkh","negative","absurd",1,0.5,6.20808333333333,0,7,0,36,7,21
"ynwkwkh","negative","true_",2,5,7.81133333333333,0,7,0,36,7,21
"ynwkwkh","negative","lure",1,2.20833333333333,5.93525,0,7,0,36,7,21
"ynwkwkh","negative","true_",1,2.83333333333333,17.4606666666667,0,7,0,36,7,21
"ynwkwkh","negative","lure",2,0.666666666666667,5.7165,0,7,0,36,7,21
"ynwkwkh","negative","absurd",2,0,6.20866666666667,0,7,0,36,7,21
"ynwkwkh","positive","absurd",2,0,4.0655,0,7,0,36,7,22
"ynwkwkh","positive","absurd",1,0.333333333333333,5.21225,0,7,0,36,7,22
"ynwkwkh","positive","true_",1,3.58333333333333,10.2803333333333,0,7,0,36,7,22
"ynwkwkh","positive","true_",2,5,7.524,0,7,0,36,7,22
"ynwkwkh","positive","lure",2,0.25,4.60775,0,7,0,36,7,22
"ynwkwkh","positive","lure",1,1.58333333333333,5.66841666666667,0,7,0,36,7,22
"yohvkkw","negative","absurd",1,2.33333333333333,5.32966666666667,0,0,10,44,10,20
"yohvkkw","negative","lure",1,3.91666666666667,3.24325,0,0,10,44,10,20
"yohvkkw","negative","lure",2,2.125,3.0685,0,0,10,44,10,20
"yohvkkw","negative","absurd",2,1,2.681,0,0,10,44,10,20
"yohvkkw","negative","true_",2,5,4.6525,0,0,10,44,10,20
"yohvkkw","negative","true_",1,3.25,3.42516666666667,0,0,10,44,10,20
"yohvkkw","positive","true_",1,3.25,3.06291666666667,0,0,10,44,10,23
"yohvkkw","positive","true_",2,5,6.074,0,0,10,44,10,23
"yohvkkw","positive","lure",2,2,2.186,0,0,10,44,10,23
"yohvkkw","positive","absurd",1,2.25,12.6626666666667,0,0,10,44,10,23
"yohvkkw","positive","absurd",2,4,2.976,0,0,10,44,10,23
"yohvkkw","positive","lure",1,4.16666666666667,3.55695833333333,0,0,10,44,10,23
"yqyeznl","negative","absurd",1,0.25,3.29233333333333,0,8,0,51,8,0
"yqyeznl","negative","absurd",2,0.166666666666667,5.02108333333333,0,8,0,51,8,0
"yqyeznl","negative","absurd",3,0,2.38316666666667,0,8,0,51,8,0
"yqyeznl","negative","lure",1,2.25,4.42304166666667,0,8,0,51,8,0
"yqyeznl","negative","lure",2,2.20833333333333,3.102875,0,8,0,51,8,0
"yqyeznl","negative","lure",3,0.791666666666667,5.24179166666667,0,8,0,51,8,0
"yqyeznl","negative","true_",2,2.58333333333333,3.48366666666667,0,8,0,51,8,0
"yqyeznl","negative","true_",3,4.75,3.72666666666667,0,8,0,51,8,0
"yqyeznl","negative","true_",1,2.75,3.17225,0,8,0,51,8,0
"yqyeznl","positive","lure",2,1.33333333333333,2.881375,0,8,0,51,8,0
"yqyeznl","positive","lure",1,2.75,3.88779166666667,0,8,0,51,8,0
"yqyeznl","positive","absurd",2,1.08333333333333,4.71825,0,8,0,51,8,0
"yqyeznl","positive","absurd",3,0.166666666666667,2.47908333333333,0,8,0,51,8,0
"yqyeznl","positive","absurd",1,1,3.25633333333333,0,8,0,51,8,0
"yqyeznl","positive","true_",2,3.91666666666667,2.6165,0,8,0,51,8,0
"yqyeznl","positive","true_",3,4.83333333333333,3.54575,0,8,0,51,8,0
"yqyeznl","positive","true_",1,2.83333333333333,3.29775,0,8,0,51,8,0
"yqyeznl","positive","lure",3,0.916666666666667,5.117375,0,8,0,51,8,0
"yul0gtw","negative","lure",3,4.95454545454545,1.94931818181818,5,5,7,51,17,1
"yul0gtw","negative","true_",2,3.33333333333333,1.18891666666667,5,5,7,51,17,1
"yul0gtw","negative","true_",3,5.45454545454545,1.21254545454545,5,5,7,51,17,1
"yul0gtw","negative","lure",1,0.958333333333333,2.271875,5,5,7,51,17,1
"yul0gtw","negative","absurd",1,0.833333333333333,1.55441666666667,5,5,7,51,17,1
"yul0gtw","negative","absurd",2,2.91666666666667,7.60558333333333,5,5,7,51,17,1
"yul0gtw","negative","absurd",3,5.45454545454545,1.38236363636364,5,5,7,51,17,1
"yul0gtw","negative","lure",2,3.29166666666667,1.26529166666667,5,5,7,51,17,1
"yul0gtw","negative","true_",1,0.916666666666667,1.18766666666667,5,5,7,51,17,1
"yul0gtw","positive","absurd",1,2.16666666666667,1.24766666666667,5,5,7,51,17,1
"yul0gtw","positive","lure",1,2.04166666666667,2.05316666666667,5,5,7,51,17,1
"yul0gtw","positive","lure",2,3.54166666666667,1.20525,5,5,7,51,17,1
"yul0gtw","positive","absurd",2,3.5,3.2955,5,5,7,51,17,1
"yul0gtw","positive","absurd",3,5,1.14318181818182,5,5,7,51,17,1
"yul0gtw","positive","lure",3,4.86363636363636,3.95618181818182,5,5,7,51,17,1
"yul0gtw","positive","true_",1,2.16666666666667,0.983833333333333,5,5,7,51,17,1
"yul0gtw","positive","true_",2,3.66666666666667,1.047,5,5,7,51,17,1
"yul0gtw","positive","true_",3,5.18181818181818,1.01063636363636,5,5,7,51,17,1
"yvw26zn","negative","absurd",1,0.833333333333333,10.8705,0,0,0,22,0,0
"yvw26zn","negative","absurd",2,0.666666666666667,7.26191666666667,0,0,0,22,0,0
"yvw26zn","negative","absurd",3,0.333333333333333,4.70141666666667,0,0,0,22,0,0
"yvw26zn","negative","lure",1,2.25,4.93416666666667,0,0,0,22,0,0
"yvw26zn","negative","lure",2,2,5.328625,0,0,0,22,0,0
"yvw26zn","negative","lure",3,1,5.89495833333333,0,0,0,22,0,0
"yvw26zn","negative","true_",1,2,5.45041666666667,0,0,0,22,0,0
"yvw26zn","negative","true_",2,3.16666666666667,4.37275,0,0,0,22,0,0
"yvw26zn","negative","true_",3,5,5.48066666666667,0,0,0,22,0,0
"yvw26zn","positive","absurd",1,1.33333333333333,14.8071666666667,0,0,0,22,0,0
"yvw26zn","positive","absurd",2,0.5,7.04533333333333,0,0,0,22,0,0
"yvw26zn","positive","absurd",3,0.333333333333333,4.27541666666667,0,0,0,22,0,0
"yvw26zn","positive","lure",1,2.33333333333333,4.67795833333333,0,0,0,22,0,0
"yvw26zn","positive","lure",2,2.125,4.41004166666667,0,0,0,22,0,0
"yvw26zn","positive","true_",3,4.08333333333333,5.32158333333333,0,0,0,22,0,0
"yvw26zn","positive","true_",1,2.33333333333333,4.7635,0,0,0,22,0,0
"yvw26zn","positive","true_",2,3.25,3.7115,0,0,0,22,0,0
"yvw26zn","positive","lure",3,2.08333333333333,6.67916666666667,0,0,0,22,0,0
"yz8sl6z","negative","absurd",1,3.25,2.76433333333333,4,7,7,48,18,0
"yz8sl6z","negative","absurd",2,4.16666666666667,1.06741666666667,4,7,7,48,18,0
"yz8sl6z","negative","absurd",3,4.5,2.94033333333333,4,7,7,48,18,0
"yz8sl6z","negative","lure",1,4.04166666666667,1.67995833333333,4,7,7,48,18,0
"yz8sl6z","negative","true_",1,3.58333333333333,1.52175,4,7,7,48,18,0
"yz8sl6z","negative","true_",2,4.58333333333333,1.17758333333333,4,7,7,48,18,0
"yz8sl6z","negative","true_",3,4.16666666666667,1.78033333333333,4,7,7,48,18,0
"yz8sl6z","negative","lure",2,4.41666666666667,2.268125,4,7,7,48,18,0
"yz8sl6z","negative","lure",3,4.33333333333333,1.86104166666667,4,7,7,48,18,0
"yz8sl6z","positive","absurd",2,3.5,2.11416666666667,4,7,7,48,18,2
"yz8sl6z","positive","absurd",3,4.4,3.6658,4,7,7,48,18,2
"yz8sl6z","positive","lure",1,3.75,2.28804166666667,4,7,7,48,18,2
"yz8sl6z","positive","lure",2,4,2.38420833333333,4,7,7,48,18,2
"yz8sl6z","positive","lure",3,4.55,2.0866,4,7,7,48,18,2
"yz8sl6z","positive","true_",1,3.83333333333333,1.87116666666667,4,7,7,48,18,2
"yz8sl6z","positive","true_",2,3.91666666666667,1.824,4,7,7,48,18,2
"yz8sl6z","positive","true_",3,4.5,1.6261,4,7,7,48,18,2
"yz8sl6z","positive","absurd",1,4,3.90741666666667,4,7,7,48,18,2
"za1rjjl","negative","absurd",3,0.75,4.70658333333333,2,2,5,37,9,0
"za1rjjl","negative","lure",1,1.91666666666667,5.198625,2,2,5,37,9,0
"za1rjjl","negative","absurd",1,1.5,4.73383333333333,2,2,5,37,9,0
"za1rjjl","negative","absurd",2,1.25,4.43166666666667,2,2,5,37,9,0
"za1rjjl","negative","lure",2,2.08333333333333,5.359,2,2,5,37,9,0
"za1rjjl","negative","lure",3,1.625,5.9185,2,2,5,37,9,0
"za1rjjl","negative","true_",1,1.91666666666667,4.02608333333333,2,2,5,37,9,0
"za1rjjl","negative","true_",2,2.41666666666667,3.677,2,2,5,37,9,0
"za1rjjl","negative","true_",3,3.91666666666667,3.99033333333333,2,2,5,37,9,0
"za1rjjl","positive","absurd",1,1.75,4.01583333333333,2,2,5,37,9,0
"za1rjjl","positive","absurd",2,1.66666666666667,3.89041666666667,2,2,5,37,9,0
"za1rjjl","positive","absurd",3,0.833333333333333,4.51291666666667,2,2,5,37,9,0
"za1rjjl","positive","lure",1,2.08333333333333,5.53025,2,2,5,37,9,0
"za1rjjl","positive","lure",2,1.95833333333333,5.7845,2,2,5,37,9,0
"za1rjjl","positive","lure",3,1.45833333333333,6.099375,2,2,5,37,9,0
"za1rjjl","positive","true_",1,2.33333333333333,3.80891666666667,2,2,5,37,9,0
"za1rjjl","positive","true_",2,3.25,4.15441666666667,2,2,5,37,9,0
